Technologie,itération,Capacité,zipf_parameter,Nombre de Fogs, Hit rate, Ratio OriginUser,Latence_P50,Latence_P90,Latence_P99
LRU,1000000,500000000,0.5,1,0.12976534518586236,86.0506749027189,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,2,0.08462021748831529,90.40833272538484,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,2,0.08704319132811786,89.42981723865186,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,2,0.09064874497947459,89.46989229540623,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,2,0.0928595462836701,89.20977508692762,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,2,0.09155960270763129,89.14449125019705,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,2,0.08944204540091558,89.55246529259188,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,2,0.09555343635792853,89.04106667360338,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,2,0.0942821320702707,89.10816136569967,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,2,0.11505304053451056,87.01004186172919,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,2,0.08952286823540552,89.35760775768372,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,2,0.1182159009759581,86.93344815637897,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,2,0.09190409595145539,89.5817032417562,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,2,0.11888619710596961,86.93107104791044,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,2,0.09364002682381148,89.32108544539585,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,2,0.11443454331018216,87.40760062791763,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,2,0.11413260412384646,87.34497499981929,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,2,0.15216575645141117,82.52289543573363,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,2,0.15061661495953743,82.52203544856648,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,2,0.1551765790109428,82.56688705013141,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,2,0.15263110766200041,82.62958614667572,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,3,0.08468236033934065,89.94337496540432,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,2,0.14938829803098178,82.95461610593486,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,3,0.09259559945797698,89.28869336282406,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,3,0.08836296202687889,89.71159836011236,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,3,0.08913084948713809,89.74521534534323,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,3,0.08571562925235046,90.15793188962664,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,3,0.08634528699377406,90.20824417299413,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,3,0.09571573892266566,89.38647609591011,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,3,0.08889839382899957,89.8832802278357,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,3,0.09327832561883678,89.3459474403936,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,3,0.09140145959604884,89.55379662094411,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,3,0.08757265299866779,89.67770379898263,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,3,0.08984336925926036,89.88093441402921,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,3,0.09716794134415702,89.1606108375122,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,3,0.09869185013152594,88.9194095511456,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,3,0.09370984265723913,89.65660249336044,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,3,0.12449457772617,85.77848047486265,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,3,0.12302637041957794,86.12736317329255,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,3,0.1223645729724915,86.0641945965933,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,3,0.1242083395162487,85.7561140520149,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,3,0.11867677709358875,86.55009619522029,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,4,0.08950310467397236,89.62783364090913,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,4,0.08624097312568463,90.18372846388877,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,4,0.08658269521891857,90.17614882289334,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,4,0.09287714850084024,89.59046452840474,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,4,0.09009543385699603,89.63401046970984,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,4,0.09281032273269602,89.41586000899512,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,4,0.0887598604146506,89.59946327868,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,3,0.15663729939782267,81.55791845532907,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,3,0.15038792834682843,82.28680854772588,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,3,0.15572965353512871,81.70801264576446,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,4,0.10325546242800164,88.41754819870465,284.004,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,3,0.15192748476895124,81.98038486808655,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,4,0.09026091113793379,89.93582769617912,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,3,0.1550582548486324,81.51962996717897,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,4,0.09989981943857514,88.52616814640999,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,4,0.08476653422048762,89.9545464381369,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,4,0.09134390250367408,89.75962551780057,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,4,0.10109638579093454,88.68542968543161,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,4,0.09984333556577693,88.67894482531412,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,4,0.09676589478290955,89.2920337478076,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,5,0.08524750934454581,90.00195476395952,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,5,0.08948766492023658,89.80378232558408,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,4,0.12758644150020262,85.2073401076021,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,4,0.125698720985315,85.03713564260579,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,4,0.15464194902726036,81.2799051030446,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,5,0.08819111987233644,89.6851679545378,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,4,0.15467245554964854,81.12274717054716,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,4,0.1229523229191933,85.78487565421355,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,4,0.12215566377478282,86.0463898247221,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,5,0.08619130924845311,90.10462516629559,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,4,0.15544837695344824,81.13376387742531,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,4,0.15171469224875683,81.80635855625455,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,5,0.09188168844860385,89.70867483851066,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,5,0.0932066720815529,89.33569895551747,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,5,0.08716657894040397,90.15422721316916,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,4,0.15444031440882616,81.0261032152858,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,5,0.09294596028051152,89.25502176706772,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,4,0.12525921258538114,85.42984118884354,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,5,0.09628395777478907,89.18217574424831,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,5,0.09278976893990785,89.70552183603222,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,5,0.10198847117646538,88.21317022240106,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,5,0.1259774109470026,85.35086538183693,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,5,0.10452183090079918,88.18088337347359,284.0039999999999,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,5,0.15322383370517623,80.67461111248049,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,5,0.1025492092321119,88.49538289101771,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,6,0.0890120361818475,89.83669965072345,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,6,0.08610771975957926,90.19059672898744,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,5,0.129483866203943,84.92679447989255,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,5,0.1012442937879799,88.70138789120912,284.0039999999999,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,6,0.08885401695362684,89.59475043087045,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,5,0.15237806100192178,81.25774911474976,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,5,0.12706055912074943,84.86414649586499,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,5,0.153692897141173,81.11640870061197,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,5,0.1030454071442459,88.14015643250504,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,5,0.12503698356154658,85.49744689041357,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,5,0.15154421072198895,81.45349145772278,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,5,0.15007388307047445,81.33743394533936,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,5,0.12715487315238555,84.72712392890303,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,6,0.08508160559447124,89.966038026069,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,6,0.08746099815374139,90.1041388050137,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,6,0.1308956312040828,84.43020542293354,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,6,0.09700801566096134,89.07678159414088,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,6,0.12780632387776508,84.80777865891542,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,6,0.09545290030984896,89.31585641545988,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,6,0.09309953286973302,89.18434858228392,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,6,0.12683890174347487,84.49191226700098,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,6,0.1037761693929673,88.18746907189993,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,6,0.10485087378183147,87.8742189425691,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,6,0.1056910090533429,87.98363675627353,284.0039999999999,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,6,0.09688710574075,88.81458460206478,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,6,0.09360007295040255,89.51593078932318,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,6,0.10067792018093577,88.74348179777137,284.0039999999999,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,6,0.10334968523087977,87.85031141199117,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,6,0.11961983510067352,85.88230206099398,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,6,0.14937043621350807,80.78683765373039,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,6,0.1543627711760539,80.57601237815078,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,6,0.1499674098780366,80.99683486884969,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,6,0.12766089181890014,84.6980621464705,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,6,0.15202347453694184,80.86411534722771,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,6,0.14468257605132362,81.80757313013581,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,7,0.08604612927470875,89.92827625451527,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,7,0.08771141649048626,90.08594938292075,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,7,0.08968829440067554,89.7555433715807,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,7,0.09640996969072772,89.17085365416763,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,7,0.09528020565552699,89.03901394795626,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,7,0.10503343540291944,87.57432624559101,284.0039999999999,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,7,0.10707752754136352,87.614406059488,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,7,0.10410394782577959,88.23193912898418,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,7,0.09453190043451784,89.42786657115902,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,7,0.08891071978416738,89.715843776423,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,7,0.08726107541029827,90.22431286859145,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,7,0.09592129233141744,88.83447893630667,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,7,0.09765025941747116,88.89581755402071,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,7,0.12483773896624971,85.20182397662094,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,7,0.10221541362243695,88.45637210946006,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,7,0.1255028228652082,84.80355816920421,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,7,0.10319434886689134,87.96891279219051,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,7,0.12584019572917066,84.8847652192931,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,7,0.1264023162357631,84.57102305347743,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,8,0.08916716825462073,89.96907534672854,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,8,0.0967940777616663,88.97790188603771,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,8,0.08706880865875061,90.22577809153293,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,8,0.08965155528468624,89.59024415331234,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,8,0.08576340905956877,90.01310092178923,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,7,0.12328189834024897,85.3576090274588,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,7,0.14863631310087363,80.76758093901553,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,7,0.15008459938665444,80.6260375167433,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,8,0.09610217819453834,88.75256283964809,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,8,0.08914150370958807,89.87515533851833,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,7,0.1477429705212094,81.12889454162855,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,7,0.14643450295486424,81.44749229956517,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,8,0.10539176767409446,87.86469820303151,284.0039999999999,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,8,0.10421378091872792,88.11996295006712,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,8,0.09797604853724576,88.70863495036745,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,8,0.09666423537992777,89.13636578502565,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,8,0.1058458969353435,87.68966594389272,284.0039999999999,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,8,0.10468261185618134,87.58450710533819,284.0039999999999,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,8,0.09401508357713059,89.48558937799507,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,7,0.1476771697459652,81.2985666646752,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,8,0.10418672012292585,88.15525698272654,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,9,0.08731780690977649,89.80148266041645,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,9,0.09063271396825583,89.74855591145166,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,8,0.12467271903554344,84.49490497447374,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,8,0.1480177551127824,80.78724055253296,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,8,0.12467858004460161,84.97676280422849,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,8,0.12473149244652622,84.79721377021457,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,9,0.0891031001951377,89.98566256015532,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,8,0.1272077939284379,84.64877585997857,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,8,0.12771413464927742,84.4251380607272,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,9,0.08916792614202196,89.66742583470175,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,9,0.09847177211028134,88.7130575741885,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,9,0.08805872929246694,90.14492639286934,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,9,0.0973831704359621,88.7070066014975,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,9,0.09579361650221474,88.80011710101373,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,8,0.15098067915690866,80.40166319745282,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,8,0.14618304858523565,81.03350995663496,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,8,0.14489108308570625,81.06375343577886,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,9,0.09742608705873364,88.99902521474642,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,8,0.14773445547335892,80.4449761843155,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,9,0.09510063582676587,89.41573540028291,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,9,0.10363802129286513,87.7164167139355,284.0039999999999,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,9,0.10670106424864985,87.48080760587078,284.00399999999354,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,9,0.1491514341259509,80.28543771744509,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,9,0.12526196053764738,84.68240707478259,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,9,0.1470736887619014,80.70556772458642,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,9,0.10607663686540056,87.70461373678906,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,9,0.10211961928082454,88.45147430851166,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,9,0.10531516324262012,87.91207941979319,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,9,0.1471133385679217,80.58170601175398,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,9,0.14368929765298893,81.03544368723664,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,9,0.12193444473183004,85.22979849775669,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,9,0.12594994903249876,84.58118338246759,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,9,0.12294358799414176,84.77629213858613,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,10,0.08802392575977482,90.06734520772785,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,10,0.09128140482542288,89.66234600583861,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,10,0.08926302228208356,89.6194562664883,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,10,0.08847705260195586,89.6040587953561,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,9,0.14168104078351118,81.56181312378013,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,9,0.12669452236476098,84.34869304615513,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,10,0.0882803287632658,90.0767144788444,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,10,0.09562229238563771,88.72535249746517,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,10,0.0962754413748607,88.78141328016305,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,10,0.12213823369684872,84.51246710800699,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,10,0.09596617072733524,89.19862997164253,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,10,0.10012736386153141,88.52282122057143,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,10,0.12573871605720757,84.42671691905102,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,10,0.10428274208336272,87.9265329702,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,10,0.12431284798083023,84.79677028543293,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,10,0.10351843303745997,87.54198606827302,284.0039999999999,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,10,0.10494600805990038,87.59618742336261,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,10,0.10733451017596833,87.48977701774282,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,10,0.10374746603978428,88.12891532539928,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,10,0.14968307005114032,80.16889189858838,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,10,0.1433143804993152,81.08945970393108,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,10,0.12342459290689531,84.71541372771581,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.5,10,0.12303131968048697,84.99990017140713,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,10,0.09640248898076884,89.04017271751896,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,10,0.14459325035078457,80.49791093907876,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,10,0.14254852684792685,81.07637151556409,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,11,0.08812409880074558,89.65874182051047,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.5,10,0.14478079088127438,81.04366572545341,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,11,0.09654380856210225,88.93683409980113,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,11,0.10299314651994207,87.63816813394236,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,11,0.09539293960062743,89.3126860542999,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,11,0.0873942527487683,90.23850823850204,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,11,0.09115576888138732,89.65579313915347,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,11,0.09965647836048357,88.37890532141002,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,11,0.08967330761383224,89.84490150907183,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.5,11,0.09000597462541442,89.62204250574925,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.5,11,0.09626029431618739,88.58624101319353,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,11,0.10774332712145446,87.26045295587065,284.0039999999972,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,11,0.10586126156789334,87.58742402790773,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,11,0.10275117754395038,88.00007268890506,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.5,11,0.10157357569340275,88.35837803283249,284.00399999998626,284.00400000001537,284.00400000001537
